dimensionless_reaction_q,photon_massweighted_Q,potential_ev
-0.13,0,1.95000949532
-0.104,0,1.97219367826
-0.078,0,1.98955101957
-0.052,0,2.00200428665
-0.026,0,2.00949831336
0,0,2.012
0.026,0,2.00949831336
0.052,0,2.00200428665
0.078,0,1.98955101957
0.104,0,1.97219367826
0.13,0,1.95000949532
0.156,0,1.9230977698
0.182,0,1.89157986722
0.208,0,1.85559921956
0.234,0,1.81532132523
0.26,0,1.77093374912
0.286,0,1.72264612258
0.312,0,1.6706901434
0.338,0,1.61531957585
0.364,0,1.55681025063
0.39,0,1.49546006492
0.416,0,1.43158898234
0.442,0,1.36553903298
0.468,0,1.29767431338
0.494,0,1.22838098654
0.52,0,1.15806728192
0.546,0,1.08716349543
0.572,0,1.01612198943
0.598,0,0.945417192762
0.624,0,0.875545600705
0.65,0,0.807025775
0.676,0,0.740398343847
0.702,0,0.676226001901
0.728,0,0.615093510275
0.754,0,0.557607696539
0.78,0,0.50439745472
0.806,0,0.456113745302
0.832,0,0.413429595226
0.858,0,0.377040097891
0.884,0,0.347662413151
0.91,0,0.32603576732
0.936,0,0.312921453167
0.962,0,0.309102829918
0.988,0,0.315385323257
1.014,0,0.332596425325
1.04,0,0.36158569472
1.066,0,0.403224756497
1.092,0,0.458407302168
1.118,0,0.528049089701
1.144,0,0.613087943524
1.17,0,0.71448375452
1.196,0,0.833218480029
1.222,0,0.970296143848
1.248,0,1.12674283623
1.274,0,1.30360671389
1.3,0,1.501958
-1.3,0.3,1.44708777196
-1.274,0.3,1.24986305042
-1.248,0.3,1.07412573732
-1.222,0.3,0.918805609495
-1.196,0.3,0.782854510236
-1.17,0.3,0.665246349288
-1.144,0.3,0.564977102853
-1.118,0.3,0.481064813591
-1.092,0.3,0.412549590618
-1.066,0.3,0.358493609508
-1.04,0.3,0.317981112292
-1.014,0.3,0.290118407457
-0.988,0.3,0.27403386995
-0.962,0.3,0.268877941171
-0.936,0.3,0.273823128981
-0.91,0.3,0.288064007695
-0.884,0.3,0.310817218087
-0.858,0.3,0.341321467387
-0.832,0.3,0.378837529284
-0.806,0.3,0.42264824392
-0.78,0.3,0.472058517899
-0.754,0.3,0.526395324279
-0.728,0.3,0.585007702575
-0.702,0.3,0.647266758762
-0.676,0.3,0.712565665269
-0.65,0.3,0.780319660982
-0.624,0.3,0.849966051248
-0.598,0.3,0.920964207866
-0.572,0.3,0.992795569095
-0.546,0.3,1.06496363965
-0.52,0.3,1.13699399071
-0.494,0.3,1.20843425989
-0.468,0.3,1.27885415129
-0.442,0.3,1.34784543545
-0.416,0.3,1.41502194937
-0.39,0.3,1.48001959651
-0.364,0.3,1.54249634678
-0.338,0.3,1.60213223656
-0.312,0.3,1.65862936868
-0.286,0.3,1.71171191241
-0.26,0.3,1.76112610351
-0.234,0.3,1.80664024418
-0.208,0.3,1.84804470307
-0.182,0.3,1.8851519153
-0.156,0.3,1.91779638244
-0.13,0.3,1.94583467252
-0.104,0.3,1.96914542002
-0.078,0.3,1.98762932589
-0.052,0.3,2.00120915753
-0.026,0.3,2.0098297488
0,0.3,2.013458
0.026,0.3,2.01208287792
0.052,0.3,2.00571541577
0.078,0.3,1.99438871325
0.104,0.3,1.97815793651
0.13,0.3,1.95710031812
0.156,0.3,1.93131515717
0.182,0.3,1.90092381915
0.208,0.3,1.86606973604
0.234,0.3,1.82691840627
0.26,0.3,1.78365739473
0.286,0.3,1.73649633275
0.312,0.3,1.68566691813
0.338,0.3,1.63142291514
0.364,0.3,1.57404015448
0.39,0.3,1.51381653333
0.416,0.3,1.45107201531
0.442,0.3,1.38614863051
0.468,0.3,1.31941047548
0.494,0.3,1.2512437132
0.52,0.3,1.18205657313
0.546,0.3,1.1122793512
0.572,0.3,1.04236440977
0.598,0.3,0.972786177658
0.624,0.3,0.904041150161
0.65,0.3,0.836647889018
0.676,0.3,0.771147022425
0.702,0.3,0.70810124504
0.728,0.3,0.648095317975
0.754,0.3,0.5917360688
0.78,0.3,0.539652391541
0.806,0.3,0.492495246684
0.832,0.3,0.450937661169
0.858,0.3,0.415674728394
0.884,0.3,0.387423608215
0.91,0.3,0.366923526945
0.936,0.3,0.354935777352
0.962,0.3,0.352243718664
0.988,0.3,0.359652776564
1.014,0.3,0.377990443193
1.04,0.3,0.408106277148
1.066,0.3,0.450871903486
1.092,0.3,0.507181013717
1.118,0.3,0.577949365812
1.144,0.3,0.664114784195
1.17,0.3,0.766637159752
1.196,0.3,0.886498449821
1.222,0.3,1.0247026782
1.248,0.3,1.18227593515
1.274,0.3,1.36026637737
1.3,0.3,1.55974422804
-1.3,0.6,1.39513354393
-1.274,0.6,1.19903538694
-1.248,0.6,1.0244246384
-1.222,0.6,0.870231075141
-1.196,0.6,0.735406540444
-1.17,0.6,0.618924944056
-1.144,0.6,0.519782262182
-1.118,0.6,0.436996537481
-1.092,0.6,0.369607879068
-1.066,0.6,0.316678462519
-1.04,0.6,0.277292529863
-1.014,0.6,0.25055638959
-0.988,0.6,0.235598416643
-0.962,0.6,0.231569052425
-0.936,0.6,0.237640804796
-0.91,0.6,0.253008248071
-0.884,0.6,0.276888023023
-0.858,0.6,0.308518836884
-0.832,0.6,0.347161463341
-0.806,0.6,0.392098742538
-0.78,0.6,0.442635581078
-0.754,0.6,0.498098952018
-0.728,0.6,0.557837894876
-0.702,0.6,0.621223515623
-0.676,0.6,0.68764898669
-0.65,0.6,0.756529546965
-0.624,0.6,0.827302501791
-0.598,0.6,0.899427222969
-0.572,0.6,0.972385148759
-0.546,0.6,1.04567978388
-0.52,0.6,1.11883669949
-0.494,0.6,1.19140353324
-0.468,0.6,1.2629499892
-0.442,0.6,1.33306783792
-0.416,0.6,1.4013709164
-0.39,0.6,1.4674951281
-0.364,0.6,1.53109844293
-0.338,0.6,1.59186089727
-0.312,0.6,1.64948459395
-0.286,0.6,1.70369370224
-0.26,0.6,1.75423445791
-0.234,0.6,1.80087516313
-0.208,0.6,1.84340618659
-0.182,0.6,1.88163996337
-0.156,0.6,1.91541099507
-0.13,0.6,1.94457584971
-0.104,0.6,1.96901316178
-0.078,0.6,1.98862363221
-0.052,0.6,2.00333002841
-0.026,0.6,2.01307718423
0,0.6,2.017832
0.026,0.6,2.01758344248
0.052,0.6,2.01234254489
0.078,0.6,2.00214240694
0.104,0.6,1.98703819475
0.13,0.6,1.96710714093
0.156,0.6,1.94244854453
0.182,0.6,1.91318377107
0.208,0.6,1.87945625253
0.234,0.6,1.84143148732
0.26,0.6,1.79929704033
0.286,0.6,1.75326254291
0.312,0.6,1.70355969286
0.338,0.6,1.65044225443
0.364,0.6,1.59418605833
0.39,0.6,1.53508900174
0.416,0.6,1.47347104828
0.442,0.6,1.40967422805
0.468,0.6,1.34406263757
0.494,0.6,1.27702243985
0.52,0.6,1.20896186435
0.546,0.6,1.14031120698
0.572,0.6,1.0715228301
0.598,0.6,1.00307116255
0.624,0.6,0.935452699618
0.65,0.6,0.869186003035
0.676,0.6,0.804811701004
0.702,0.6,0.742892488179
0.728,0.6,0.684013125675
0.754,0.6,0.62878044106
0.78,0.6,0.577823328362
0.806,0.6,0.531792748066
0.832,0.6,0.491361727111
0.858,0.6,0.457225358897
0.884,0.6,0.430100803279
0.91,0.6,0.410727286569
0.936,0.6,0.399866101537
0.962,0.6,0.39830060741
0.988,0.6,0.406836229871
1.014,0.6,0.42630046106
1.04,0.6,0.457542859577
1.066,0.6,0.501435050475
1.092,0.6,0.558870725267
1.118,0.6,0.630765641922
1.144,0.6,0.718057624867
1.17,0.6,0.821706564984
1.196,0.6,0.942694419614
1.222,0.6,1.08202521255
1.248,0.6,1.24072503406
1.274,0.6,1.41984204084
1.3,0.6,1.62044645607
-1.3,0.9,1.34609531589
-1.274,0.9,1.15112372347
-1.248,0.9,0.97763953949
-1.222,0.9,0.824572540788
-1.196,0.9,0.690874570651
-1.17,0.9,0.575519538825
-1.144,0.9,0.477503421511
-1.118,0.9,0.39584426137
-1.092,0.9,0.329582167519
-1.066,0.9,0.27777931553
-1.04,0.9,0.239519947435
-1.014,0.9,0.213910371722
-0.988,0.9,0.200078963336
-0.962,0.9,0.197176163679
-0.936,0.9,0.20437448061
-0.91,0.9,0.220868488446
-0.884,0.9,0.245874827959
-0.858,0.9,0.278632206381
-0.832,0.9,0.318401397398
-0.806,0.9,0.364465241156
-0.78,0.9,0.416128644256
-0.754,0.9,0.472718579758
-0.728,0.9,0.533584087176
-0.702,0.9,0.598096272484
-0.676,0.9,0.665648308112
-0.65,0.9,0.735655432947
-0.624,0.9,0.807554952334
-0.598,0.9,0.880806238073
-0.572,0.9,0.954890728424
-0.546,0.9,1.0293119281
-0.52,0.9,1.10359540828
-0.494,0.9,1.17728880658
-0.468,0.9,1.2499618271
-0.442,0.9,1.32120624039
-0.416,0.9,1.39063588343
-0.39,0.9,1.45788665969
-0.364,0.9,1.52261653908
-0.338,0.9,1.58450555798
-0.312,0.9,1.64325581922
-0.286,0.9,1.69859149208
-0.26,0.9,1.7502588123
-0.234,0.9,1.79802608209
-0.208,0.9,1.8416836701
-0.182,0.9,1.88104401145
-0.156,0.9,1.91594160771
-0.13,0.9,1.94623302691
-0.104,0.9,1.97179690353
-0.078,0.9,1.99253393853
-0.052,0.9,2.00836689929
-0.026,0.9,2.01924061967
0,0.9,2.025122
0.026,0.9,2.02600000704
0.052,0.9,2.02188567402
0.078,0.9,2.01281210062
0.104,0.9,1.99883445299
0.13,0.9,1.98002996373
0.156,0.9,1.9564979319
0.182,0.9,1.928359723
0.208,0.9,1.89575876901
0.234,0.9,1.85886056837
0.26,0.9,1.81785268594
0.286,0.9,1.77294475308
0.312,0.9,1.72436846759
0.338,0.9,1.67237759372
0.364,0.9,1.61724796218
0.39,0.9,1.55927747015
0.416,0.9,1.49878608126
0.442,0.9,1.43611582558
0.468,0.9,1.37163079966
0.494,0.9,1.3057171665
0.52,0.9,1.23878315556
0.546,0.9,1.17125906275
0.572,0.9,1.10359725044
0.598,0.9,1.03627214745
0.624,0.9,0.969780249075
0.65,0.9,0.904640117053
0.676,0.9,0.841392379582
0.702,0.9,0.780599731318
0.728,0.9,0.722846933374
0.754,0.9,0.668740813321
0.78,0.9,0.618910265184
0.806,0.9,0.574006249448
0.832,0.9,0.534701793054
0.858,0.9,0.501691989401
0.884,0.9,0.475693998343
0.91,0.9,0.457447046194
0.936,0.9,0.447712425723
0.962,0.9,0.447273496156
0.988,0.9,0.456935683177
1.014,0.9,0.477526478928
1.04,0.9,0.509895442005
1.066,0.9,0.554914197464
1.092,0.9,0.613476436817
1.118,0.9,0.686497918032
1.144,0.9,0.774916465538
1.17,0.9,0.879691970215
1.196,0.9,1.00180638941
1.222,0.9,1.14226374691
1.248,0.9,1.30209013297
1.274,0.9,1.48233370432
1.3,0.9,1.68406468411
-1.3,1.2,1.29997308786
-1.274,1.2,1.10612805999
-1.248,1.2,0.933770440577
-1.222,1.2,0.781830006435
-1.196,1.2,0.649258600859
-1.17,1.2,0.535030133593
-1.144,1.2,0.43814058084
-1.118,1.2,0.35760798526
-1.092,1.2,0.292472455969
-1.066,1.2,0.241796168541
-1.04,1.2,0.204663365007
-1.014,1.2,0.180180353855
-0.988,1.2,0.167475510029
-0.962,1.2,0.165699274933
-0.936,1.2,0.174024156425
-0.91,1.2,0.191644728821
-0.884,1.2,0.217777632895
-0.858,1.2,0.251661575877
-0.832,1.2,0.292557331456
-0.806,1.2,0.339747739774
-0.78,1.2,0.392537707435
-0.754,1.2,0.450254207497
-0.728,1.2,0.512246279476
-0.702,1.2,0.577885029345
-0.676,1.2,0.646563629533
-0.65,1.2,0.717697318929
-0.624,1.2,0.790723402877
-0.598,1.2,0.865101253177
-0.572,1.2,0.940312308088
-0.546,1.2,1.01586007233
-0.52,1.2,1.09127011706
-0.494,1.2,1.16609007993
-0.468,1.2,1.23988966501
-0.442,1.2,1.31226064285
-0.416,1.2,1.38281685046
-0.39,1.2,1.45119419128
-0.364,1.2,1.51705063523
-0.338,1.2,1.58006621869
-0.312,1.2,1.63994304449
-0.286,1.2,1.69640528191
-0.26,1.2,1.74919916669
-0.234,1.2,1.79809300104
-0.208,1.2,1.84287715361
-0.182,1.2,1.88336405952
-0.156,1.2,1.91938822035
-0.13,1.2,1.95080620411
-0.104,1.2,1.97749664529
-0.078,1.2,1.99936024484
-0.052,1.2,2.01631977017
-0.026,1.2,2.02832005511
0,1.2,2.035328
0.026,1.2,2.0373325716
0.052,1.2,2.03434480314
0.078,1.2,2.0263977943
0.104,1.2,2.01354671123
0.13,1.2,1.99586878653
0.156,1.2,1.97346331926
0.182,1.2,1.94645167492
0.208,1.2,1.9149772855
0.234,1.2,1.87920564941
0.26,1.2,1.83932433155
0.286,1.2,1.79554296325
0.312,1.2,1.74809324232
0.338,1.2,1.69722893301
0.364,1.2,1.64322586603
0.39,1.2,1.58638193856
0.416,1.2,1.52701711423
0.442,1.2,1.46547342311
0.468,1.2,1.40211496175
0.494,1.2,1.33732789316
0.52,1.2,1.27152044678
0.546,1.2,1.20512291852
0.572,1.2,1.13858767077
0.598,1.2,1.07238913235
0.624,1.2,1.00702379853
0.65,1.2,0.943010231071
0.676,1.2,0.88088905816
0.702,1.2,0.821222974457
0.728,1.2,0.764596741074
0.754,1.2,0.711617185581
0.78,1.2,0.662913202005
0.806,1.2,0.61913575083
0.832,1.2,0.580957858997
0.858,1.2,0.549074619904
0.884,1.2,0.524203193407
0.91,1.2,0.507082805819
0.936,1.2,0.498474749908
0.962,1.2,0.499162384902
0.988,1.2,0.509951136484
1.014,1.2,0.531668496795
1.04,1.2,0.565164024433
1.066,1.2,0.611309344453
1.092,1.2,0.670998148366
1.118,1.2,0.745146194143
1.144,1.2,0.834691306209
1.17,1.2,0.940593375447
1.196,1.2,1.0638343592
1.222,1.2,1.20541828126
1.248,1.2,1.36637123189
1.274,1.2,1.54774136779
1.3,1.2,1.75059891214
-1.3,1.5,1.25676685982
-1.274,1.5,1.06404839652
-1.248,1.5,0.892817341663
-1.222,1.5,0.742003472082
-1.196,1.5,0.610558631066
-1.17,1.5,0.497456728361
-1.144,1.5,0.401693740169
-1.118,1.5,0.322287709149
-1.092,1.5,0.258278744419
-1.066,1.5,0.208729021552
-1.04,1.5,0.172722782579
-1.014,1.5,0.149366335987
-0.988,1.5,0.137788056723
-0.962,1.5,0.137138386187
-0.936,1.5,0.146589832239
-0.91,1.5,0.165336969196
-0.884,1.5,0.192596437831
-0.858,1.5,0.227606945374
-0.832,1.5,0.269629265513
-0.806,1.5,0.317946238392
-0.78,1.5,0.371862770614
-0.754,1.5,0.430705835237
-0.728,1.5,0.493824471776
-0.702,1.5,0.560589786206
-0.676,1.5,0.630394950955
-0.65,1.5,0.702655204912
-0.624,1.5,0.77680785342
-0.598,1.5,0.852312268281
-0.572,1.5,0.928649887753
-0.546,1.5,1.00532421655
-0.52,1.5,1.08186082585
-0.494,1.5,1.15780735328
-0.468,1.5,1.23273350292
-0.442,1.5,1.30623104532
-0.416,1.5,1.37791381749
-0.39,1.5,1.44741772287
-0.364,1.5,1.51440073138
-0.338,1.5,1.5785428794
-0.312,1.5,1.63954626976
-0.286,1.5,1.69713507174
-0.26,1.5,1.75105552108
-0.234,1.5,1.80107591999
-0.208,1.5,1.84698663713
-0.182,1.5,1.8886001076
-0.156,1.5,1.92575083298
-0.13,1.5,1.9582953813
-0.104,1.5,1.98611238705
-0.078,1.5,2.00910255116
-0.052,1.5,2.02718864104
-0.026,1.5,2.04031549055
0,1.5,2.04845
0.026,1.5,2.05158113616
0.052,1.5,2.04971993226
0.078,1.5,2.04289948798
0.104,1.5,2.03117496948
0.13,1.5,2.01462360934
0.156,1.5,1.99334470662
0.182,1.5,1.96745962685
0.208,1.5,1.93711180198
0.234,1.5,1.90246673046
0.26,1.5,1.86371197716
0.286,1.5,1.82105717342
0.312,1.5,1.77473401705
0.338,1.5,1.7249962723
0.364,1.5,1.67211976988
0.39,1.5,1.61640240697
0.416,1.5,1.5581641472
0.442,1.5,1.49774702064
0.468,1.5,1.43551512385
0.494,1.5,1.37185461981
0.52,1.5,1.30717373799
0.546,1.5,1.2419027743
0.572,1.5,1.17649409111
0.598,1.5,1.11142211724
0.624,1.5,1.04718334799
0.65,1.5,0.984296345088
0.676,1.5,0.923301736739
0.702,1.5,0.864762217596
0.728,1.5,0.809262548774
0.754,1.5,0.757409557842
0.78,1.5,0.709832138826
0.806,1.5,0.667181252211
0.832,1.5,0.630129924939
0.858,1.5,0.599373250407
0.884,1.5,0.575628388471
0.91,1.5,0.559634565444
0.936,1.5,0.552153074094
0.962,1.5,0.553967273648
0.988,1.5,0.565882589791
1.014,1.5,0.588726514663
1.04,1.5,0.623348606861
1.066,1.5,0.670620491442
1.092,1.5,0.731435859916
1.118,1.5,0.806710470253
1.144,1.5,0.89738214688
1.17,1.5,1.00441078068
1.196,1.5,1.12877832899
1.222,1.5,1.27148881561
1.248,1.5,1.4335683308
1.274,1.5,1.61606503127
1.3,1.5,1.82004914018
-1.3,1.8,1.21647663179
-1.274,1.8,1.02488473305
-1.248,1.8,0.854780242749
-1.222,1.8,0.705092937729
-1.196,1.8,0.574774661274
-1.17,1.8,0.462799323129
-1.144,1.8,0.368162899498
-1.118,1.8,0.289883433039
-1.092,1.8,0.227001032869
-1.066,1.8,0.178577874563
-1.04,1.8,0.14369820015
-1.014,1.8,0.12146831812
-0.988,1.8,0.111016603416
-0.962,1.8,0.111493497441
-0.936,1.8,0.122071508054
-0.91,1.8,0.141945209572
-0.884,1.8,0.170331242767
-0.858,1.8,0.206468314871
-0.832,1.8,0.24961719957
-0.806,1.8,0.299060737011
-0.78,1.8,0.354103833793
-0.754,1.8,0.414073462976
-0.728,1.8,0.478318664076
-0.702,1.8,0.546210543067
-0.676,1.8,0.617142272377
-0.65,1.8,0.690529090894
-0.624,1.8,0.765808303963
-0.598,1.8,0.842439283384
-0.572,1.8,0.919903467417
-0.546,1.8,0.997704360776
-0.52,1.8,1.07536753464
-0.494,1.8,1.15244062662
-0.468,1.8,1.22849334083
-0.442,1.8,1.30311744779
-0.416,1.8,1.37592678451
-0.39,1.8,1.44655725446
-0.364,1.8,1.51466682753
-0.338,1.8,1.57993554012
-0.312,1.8,1.64206549503
-0.286,1.8,1.70078086157
-0.26,1.8,1.75582787548
-0.234,1.8,1.80697483895
-0.208,1.8,1.85401212064
-0.182,1.8,1.89675215567
-0.156,1.8,1.93502944562
-0.13,1.8,1.9687005585
-0.104,1.8,1.99764412881
-0.078,1.8,2.02176085748
-0.052,1.8,2.04097351192
-0.026,1.8,2.05522692599
0,1.8,2.064488
0.026,1.8,2.06874570072
0.052,1.8,2.06801106138
0.078,1.8,2.06231718167
0.104,1.8,2.05171922772
0.13,1.8,2.03629443214
0.156,1.8,2.01614209399
0.182,1.8,1.99138357877
0.208,1.8,1.96216231847
0.234,1.8,1.9286438115
0.26,1.8,1.89101562276
0.286,1.8,1.84948738359
0.312,1.8,1.80429079177
0.338,1.8,1.75567961159
0.364,1.8,1.70392967373
0.39,1.8,1.64933887538
0.416,1.8,1.59222718017
0.442,1.8,1.53293661817
0.468,1.8,1.47183128594
0.494,1.8,1.40929734646
0.52,1.8,1.3457430292
0.546,1.8,1.28159863007
0.572,1.8,1.21731651144
0.598,1.8,1.15337110214
0.624,1.8,1.09025889745
0.65,1.8,1.02849845911
0.676,1.8,0.968630415317
0.702,1.8,0.911217460735
0.728,1.8,0.856844356474
0.754,1.8,0.806117930102
0.78,1.8,0.759667075647
0.806,1.8,0.718142753593
0.832,1.8,0.682217990882
0.858,1.8,0.652587880911
0.884,1.8,0.629969583535
0.91,1.8,0.615102325068
0.936,1.8,0.608747398279
0.962,1.8,0.611688162394
0.988,1.8,0.624730043098
1.014,1.8,0.64870053253
1.04,1.8,0.68444918929
1.066,1.8,0.732847638431
1.092,1.8,0.794789571466
1.118,1.8,0.871190746364
1.144,1.8,0.962988987551
1.17,1.8,1.07114418591
1.196,1.8,1.19663829878
1.222,1.8,1.34047534997
1.248,1.8,1.50368142972
1.274,1.8,1.68730469474
1.3,1.8,1.89241536821
-1.3,2.1,1.17910240375
-1.274,2.1,0.988637069571
-1.248,2.1,0.819659143835
-1.222,2.1,0.671098403375
-1.196,2.1,0.541906691481
-1.17,2.1,0.431057917897
-1.144,2.1,0.337548058827
-1.118,2.1,0.260395156929
-1.092,2.1,0.19863932132
-1.066,2.1,0.151342727574
-1.04,2.1,0.117589617722
-1.014,2.1,0.0964863002521
-0.988,2.1,0.0871611501089
-0.962,2.1,0.0887646086946
-0.936,2.1,0.100469183869
-0.91,2.1,0.121469449947
-0.884,2.1,0.150982047703
-0.858,2.1,0.188245684368
-0.832,2.1,0.232521133628
-0.806,2.1,0.283091235629
-0.78,2.1,0.339260896972
-0.754,2.1,0.400357090716
-0.728,2.1,0.465728856377
-0.702,2.1,0.534747299927
-0.676,2.1,0.606805593798
-0.65,2.1,0.681318976876
-0.624,2.1,0.757724754506
-0.598,2.1,0.835482298488
-0.572,2.1,0.914073047081
-0.546,2.1,0.993000505002
-0.52,2.1,1.07179024342
-0.494,2.1,1.14998989997
-0.468,2.1,1.22716917873
-0.442,2.1,1.30291985026
-0.416,2.1,1.37685575154
-0.39,2.1,1.44861278605
-0.364,2.1,1.51784892368
-0.338,2.1,1.58424420083
-0.312,2.1,1.6475007203
-0.286,2.1,1.7073426514
-0.26,2.1,1.76351622987
-0.234,2.1,1.8157897579
-0.208,2.1,1.86395360416
-0.182,2.1,1.90782020375
-0.156,2.1,1.94722405825
-0.13,2.1,1.9820217357
-0.104,2.1,2.01209187056
-0.078,2.1,2.0373351638
-0.052,2.1,2.0576743828
-0.026,2.1,2.07305436143
0,2.1,2.083442
0.026,2.1,2.08882626528
0.052,2.1,2.0892181905
0.078,2.1,2.08465087535
0.104,2.1,2.07517948596
0.13,2.1,2.06088125494
0.156,2.1,2.04185548135
0.182,2.1,2.0182235307
0.208,2.1,1.99012883496
0.234,2.1,1.95773689255
0.26,2.1,1.92123526837
0.286,2.1,1.88083359375
0.312,2.1,1.8367635665
0.338,2.1,1.78927895087
0.364,2.1,1.73865557758
0.39,2.1,1.68519134379
0.416,2.1,1.62920621314
0.442,2.1,1.57104221571
0.468,2.1,1.51106344803
0.494,2.1,1.44965607312
0.52,2.1,1.38722832042
0.546,2.1,1.32421048585
0.572,2.1,1.26105493178
0.598,2.1,1.19823608704
0.624,2.1,1.1362504469
0.65,2.1,1.07561657312
0.676,2.1,1.0168750939
0.702,2.1,0.960588703875
0.728,2.1,0.907342164174
0.754,2.1,0.857742302363
0.78,2.1,0.812418012468
0.806,2.1,0.772020254975
0.832,2.1,0.737222056824
0.858,2.1,0.708718511414
0.884,2.1,0.687226778599
0.91,2.1,0.673486084693
0.936,2.1,0.668257722465
0.962,2.1,0.672325051141
0.988,2.1,0.686493496405
1.014,2.1,0.711590550398
1.04,2.1,0.748465771718
1.066,2.1,0.79799078542
1.092,2.1,0.861059283015
1.118,2.1,0.938587022474
1.144,2.1,1.03151182822
1.17,2.1,1.14079359114
1.196,2.1,1.26741426858
1.222,2.1,1.41237788432
1.248,2.1,1.57671052863
1.274,2.1,1.76146035822
1.3,2.1,1.96769759625
-1.3,2.4,1.14464417572
-1.274,2.4,0.955305406096
-1.248,2.4,0.787454044921
-1.222,2.4,0.640019869022
-1.196,2.4,0.511954721689
-1.17,2.4,0.402232512666
-1.144,2.4,0.309849218156
-1.118,2.4,0.233822880818
-1.092,2.4,0.17319360977
-1.066,2.4,0.127023580585
-1.04,2.4,0.0943970352939
-1.014,2.4,0.0744202823845
-0.988,2.4,0.066221696802
-0.962,2.4,0.0689517199485
-0.936,2.4,0.0817828596831
-0.91,2.4,0.103909690322
-0.884,2.4,0.134548852639
-0.858,2.4,0.172939053864
-0.832,2.4,0.218341067685
-0.806,2.4,0.270037734247
-0.78,2.4,0.32733396015
-0.754,2.4,0.389556718455
-0.728,2.4,0.456055048677
-0.702,2.4,0.526200056788
-0.676,2.4,0.59938491522
-0.65,2.4,0.675024862859
-0.624,2.4,0.752557205049
-0.598,2.4,0.831441313592
-0.572,2.4,0.911158626746
-0.546,2.4,0.991212649227
-0.52,2.4,1.07112895221
-0.494,2.4,1.15045517332
-0.468,2.4,1.22876101664
-0.442,2.4,1.30563825273
-0.416,2.4,1.38070071857
-0.39,2.4,1.45358431764
-0.364,2.4,1.52394701983
-0.338,2.4,1.59146886154
-0.312,2.4,1.65585194558
-0.286,2.4,1.71682044124
-0.26,2.4,1.77412058426
-0.234,2.4,1.82752067686
-0.208,2.4,1.87681108767
-0.182,2.4,1.92180425182
-0.156,2.4,1.96233467089
-0.13,2.4,1.99825891289
-0.104,2.4,2.02945561232
-0.078,2.4,2.05582547012
-0.052,2.4,2.07729125368
-0.026,2.4,2.09379779687
0,2.4,2.105312
0.026,2.4,2.11182282984
0.052,2.4,2.11334131962
0.078,2.4,2.10990056903
0.104,2.4,2.1015557442
0.13,2.4,2.08838407775
0.156,2.4,2.07048486872
0.182,2.4,2.04797948262
0.208,2.4,2.02101135144
0.234,2.4,1.9897459736
0.26,2.4,1.95437091398
0.286,2.4,1.91509580392
0.312,2.4,1.87215234123
0.338,2.4,1.82579429016
0.364,2.4,1.77629748143
0.39,2.4,1.7239598122
0.416,2.4,1.66910124611
0.442,2.4,1.61206381324
0.468,2.4,1.55321161012
0.494,2.4,1.49293079977
0.52,2.4,1.43162961163
0.546,2.4,1.36973834162
0.572,2.4,1.30770935211
0.598,2.4,1.24601707193
0.624,2.4,1.18515799636
0.65,2.4,1.12565068714
0.676,2.4,1.06803577247
0.702,2.4,1.01287594701
0.728,2.4,0.960755971873
0.754,2.4,0.912282674623
0.78,2.4,0.86808494929
0.806,2.4,0.828813756357
0.832,2.4,0.795142122767
0.858,2.4,0.767765141917
0.884,2.4,0.747399973663
0.91,2.4,0.734785844318
0.936,2.4,0.73068404665
0.962,2.4,0.735877939887
0.988,2.4,0.751172949712
1.014,2.4,0.777396568265
1.04,2.4,0.815398354146
1.066,2.4,0.866049932409
1.092,2.4,0.930244994565
1.118,2.4,1.00889929858
1.144,2.4,1.10295066889
1.17,2.4,1.21335899637
1.196,2.4,1.34110623837
1.222,2.4,1.48719641867
1.248,2.4,1.65265562754
1.274,2.4,1.83853202169
1.3,2.4,2.04589582428
-1.3,2.7,1.11310194768
-1.274,2.7,0.924889742622
-1.248,2.7,0.758164946007
-1.222,2.7,0.611857334669
-1.196,2.7,0.484918751896
-1.17,2.7,0.376323107434
-1.144,2.7,0.285066377485
-1.118,2.7,0.210166604708
-1.092,2.7,0.15066389822
-1.066,2.7,0.105620433596
-1.04,2.7,0.0741204528656
-1.014,2.7,0.055270264517
-0.988,2.7,0.0481982434952
-0.962,2.7,0.0520548312023
-0.936,2.7,0.0660125354977
-0.91,2.7,0.0892659306974
-0.884,2.7,0.121031657575
-0.858,2.7,0.160548423361
-0.832,2.7,0.207077001743
-0.806,2.7,0.259900232865
-0.78,2.7,0.318323023329
-0.754,2.7,0.381672346195
-0.728,2.7,0.449297240977
-0.702,2.7,0.520568813649
-0.676,2.7,0.594880236642
-0.65,2.7,0.671646748841
-0.624,2.7,0.750305655592
-0.598,2.7,0.830316328696
-0.572,2.7,0.91116020641
-0.546,2.7,0.992340793452
-0.52,2.7,1.07338366099
-0.494,2.7,1.15383644666
-0.468,2.7,1.23326885455
-0.442,2.7,1.31127265519
-0.416,2.7,1.3874616856
-0.39,2.7,1.46147184922
-0.364,2.7,1.53296111598
-0.338,2.7,1.60160952225
-0.312,2.7,1.66711917085
-0.286,2.7,1.72921423107
-0.26,2.7,1.78764093866
-0.234,2.7,1.84216759581
-0.208,2.7,1.89258457119
-0.182,2.7,1.9387042999
-0.156,2.7,1.98036128352
-0.13,2.7,2.01741209009
